school_id,school_id_t,school_name,school_address,school_x,school_y,grid_point_id,grid_left,grid_top,grid_col,grid_row,distance_m
120,22719000106_120,"Муниципальное бюджетное общеобразовательное учреждение ""Белавская основная школа""","606268, Нижегородская обл., Воротынский р-н., Белавка с., Школьная ул., 20",46.08473300,55.98968300,2186277,5130536.73,7556067.63,1200,1076,343.621
121,22719000124_121,Муниципальное бюджетное общеобразовательное учреждение Красногорская основная школа,"606278, Нижегородская обл., Воротынский р-н., Красная Горка сп., Лесная ул., 14",45.60814100,56.00599900,1944076,5077336.73,7559267.63,1067,1068,269.826
122,22719000142_122,Муниципальное бюджетное общеобразовательное учреждение Михайловская средняя школа,"606272, Нижегородская обл., Воротынский р-н., Михайловское с., Юбилейная ул., 9",45.74239400,56.18040700,2020471,5094136.73,7594067.63,1109,981,1290.567
123,22719000143_123,Филиал Муниципального бюджетного общеобразовательного учреждения  Михайловская средняя школа - Кузьмиярская основная школа,"606272, Нижегородская обл., Воротынский р-н., Михайловское с., Юбилейная ул., 9",45.74239400,56.18040700,2020471,5094136.73,7594067.63,1109,981,1290.567
124,22719000223_124,"муниципальное бюджетное общеобразовательное учреждение ""Семьянская средняя школа""","606267, обл.Нижегородская, г.о..Воротынский, с.Семьяны, ул.Школьная, 2",45.97826500,56.02548200,2129806,5118136.73,7564067.63,1169,1056,435.288
125,22719000247_125,Муниципальное автономное общеобразовательное учреждение  Фокинская средняя школа,"606250, Нижегородская обл., Воротынский р-н., Фокино с., Ветеранов ул., 59",45.82339500,56.16568900,2047794,5100136.73,7590867.63,1124,989,449.363
126,22730000108_126,"Муниципальное бюджетное общеобразовательное учреждение ""Большеокуловская средняя школа""","607107, Нижегородская обл., Большое Окулово с., Навашино г., Заречная ул., 2",42.21136800,55.55139000,221634,4698936.73,7469667.63,121,1292,174.335
127,22730000108_127,"Филиал муниципального бюджетного общеобразовательного учреждения ""Большеокуловская средняя школа""-""Поздняковская основная школа""","607107, Нижегородская обл., Большое Окулово с., Навашино г., Заречная ул., 2",42.21136800,55.55139000,221634,4698936.73,7469667.63,121,1292,174.335
128,22730000108_128,"Филиал муниципального бюджетного общеобразовательного учреждения ""Большеокуловская средняя школа""- ""Салавирская основная школа""","607107, Нижегородская обл., Большое Окулово с., Навашино г., Заречная ул., 2",42.21136800,55.55139000,221634,4698936.73,7469667.63,121,1292,174.335
129,22730000126_129,"Государственное бюджетное общеобразовательное учреждение ""Новошинская специальная (коррекционная)  школа""","607112, Нижегородская обл., Новошино с., Навашино г., Школьная ул., 1",42.23503900,55.59367500,232540,4701336.73,7477667.63,127,1272,53.057
130,22730000168_130,"Муниципальное автономное общеобразовательное учреждение ""Натальинская средняя школа""","607110, Нижегородская обл., Натальино с., Навашино г., Олимпийская ул., 57",42.52363100,55.52694900,378253,4733336.73,7464467.63,207,1305,128.234
131,22730000249_131,"Муниципальное бюджетное общеобразовательное учреждение ""Тёшинская средняя школа""","607125, Нижегородская обл., Теша сп.., Навашино г., Кооперативная ул., 28",42.20216900,55.52222000,210723,4696536.73,7463667.63,115,1307,671.401
132,22730000249_132,"Филиал Муниципального бюджетного общеобразовательного учреждения ""Тёшинская средняя школа""- ""Степуринская основная школа""","607125, Нижегородская обл., Теша сп.., Навашино г., Кооперативная ул., 28",42.20216900,55.52222000,210723,4696536.73,7463667.63,115,1307,671.401
133,22737000138_133,"Муниципальное бюджетное образовательное учреждение ""Беласовская средняя школа""","606611, Нижегородская обл., Беласовка д., Семенов г., Мичуринская ул., 3",44.60856700,56.91490000,1433740,4965336.73,7741667.63,787,612,499.883
134,22737000234_134,"Муниципальное бюджетное общеобразовательное учреждение ""Овсянковская основная школа""","606609, Нижегородская обл., Овсянка д., Семенов г., 118",45.00873100,56.88870200,1641345,5010936.73,7737267.63,901,623,431.205
135,22737000302_135,"Муниципальное бюджетное общеобразовательное учреждение ""Поломская основная школа""","606621, Нижегородская обл., Полом д., Семенов г., Иванова ул., 4",44.35758700,56.95448300,1308069,4937736.73,7750467.63,718,590,92.493
136,22737000346_136,филиал муниципального бюджетного общеобразовательного учреждения «Ильино-Заборская основная школа» - «Фанерновская основная школа»,"Нижегородская обл, г. Семенов, с. Ильино-Заборское, Малая Школьная ул, 1",44.39892700,57.24874000,1326128,4941736.73,7810867.63,728,439,287.953
137,22737000346_137,"Муниципальное бюджетное общеобразовательное учреждение ""Ильино-Заборская школа""","606618, Нижегородская обл., Ильино-Заборское с., Семенов г., Малая Школьная ул., 1",44.39892700,57.24874000,1326128,4941736.73,7810867.63,728,439,287.953
138,22737000378_138,"Муниципальное бюджетное общеобразовательное учреждение ""Малозиновьевская основная школа""","606620, Нижегородская обл., Малое Зиновьево д., Семенов г., Колхозная ул., 131",44.42637100,56.84551900,1340902,4944936.73,7728467.63,736,645,212.316
139,22737000662_139,"Муниципальное бюджетное общеобразовательное учреждение ""Тарасихинская основная школа""","606630, Нижегородская обл., Тарасиха п/ст., Семенов г., Школьная ул., 24",44.18700600,56.68878000,1220795,4918536.73,7696867.63,670,724,178.913
140,22737000778_140,"Муниципальное бюджетное общеобразовательное учреждение ""Хахальская основная школа""","606602, Нижегородская обл., Хахалы д., Семенов г., Центральная ул., 9",44.68106100,56.65097300,1470293,4973336.73,7688467.63,807,745,306.288
141,22737000862_141,"Муниципальное бюджетное общеобразовательное учреждение ""Шалдежская основная школа""","606636, Нижегородская обл., Шалдеж д., Семенов г., Молодежная ул., 2а",44.75557700,56.84242800,1512078,4982536.73,7727667.63,830,647,316.730
142,22737000862_142,"Филиал муниципального бюджетного общеобразовательного учреждения ""Шалдежская основная школа""-""Шалдежинская основная школа""","606636, Нижегородская обл., Шалдеж д., Семенов г., Молодежная ул., 2а",44.75557700,56.84242800,1512078,4982536.73,7727667.63,830,647,316.730
143,22712000128_143,"Муниципальное автономное общеобразовательное учреждение  ""Каликинская средняя школа""","606473, Нижегородская обл., Каликино (Кантауровский с/с) д., Бор г., Октябрьская ул., 14А",44.05447700,56.54196400,1157135,4904536.73,7666867.63,635,799,338.569
144,22712000202_144,Муниципальное автономное общеобразовательное учреждение основная школа № 25 г. Бор,"606473, Нижегородская обл., Шпалозавода (Кантауровский с/с) п., Бор г., Школьная ул., 1А",44.04803700,56.52740100,1151680,4903336.73,7663667.63,632,807,162.105
145,22712000130_145,"Муниципальное автономное общеобразовательное учреждение ""Кантауровская средняя школа""","606472, Нижегородская обл., Кантаурово (Кантауровский с/с) с., Бор г., Совхозная ул., 15Б",44.03508300,56.49401800,1144413,4901736.73,7656867.63,628,824,181.583
146,22712000250_146,"Муниципальное автономное общеобразовательное учреждение ""Краснослободская основная школа""","606458, Нижегородская обл., Красная Слобода (Краснослободский с/с) д., Бор г., Центральная ул., 23",44.19101200,56.43223700,1224568,4919336.73,7644467.63,672,855,195.158
147,22712000492_147,Муниципальное автономное общеобразовательное учреждение Совхозская основная школа г.Бор,"606492, Нижегородская обл., совхоза ""Сормовский Пролетарий"" п., Бор г., Центральная ул., 19",43.91566100,56.64035200,1086065,4888936.73,7687267.63,596,748,378.215
148,22712000420_148,"Муниципальное автономное общеобразовательное  учреждение ""Линдовская средняя школа""","606495, Нижегородская обл., Линда (Линдовский с/с) с., Бор г., Школьная ул., 7А",44.09423700,56.61874500,1171663,4907736.73,7682867.63,643,759,426.535
149,22712000514_149,"Муниципальное автономное общеобразовательное учреждение ""Чистопольская средняя школа""","606465, Нижегородская обл., Чистое Поле (Линдовский с/с) с., Бор г., 5",44.03418500,56.76131400,1142457,4901336.73,7710867.63,627,689,291.805
150,22712000524_150,"Муниципальное автономное общеобразовательное учреждение ""Большеорловская основная школа""","606490, Нижегородская обл., Большеорловское (Останкинский с/с) п., Бор г., Горького ул., 8",44.60557600,56.42176300,1435811,4965736.73,7641667.63,788,862,595.413
151,22712000544_151,"Муниципальное автономное общеобразовательное учреждение ""Останкинская средняя школа""","606484, Нижегородская обл., Останкино (Останкинский с/с) с., Бор г., Школьная ул., 13",44.42119700,56.27108600,1339371,4944536.73,7612467.63,735,935,127.227
152,22712000558_152,"Муниципальное автономное общеобразовательное учреждение ""Затонская средняя школа""","606488, Нижегородская обл., Память Парижской Коммуны (ППК с/с) п., Бор г., Школьная ул., 11",44.48356700,56.10935600,1372231,4951736.73,7579667.63,753,1017,196.044
153,22712000610_153,"Муниципальное автономное общеобразовательное учреждение ""Редькинская основная школа""","606481, обл.Нижегородская, г.о..город Бор, с.Редькино (Редькинский с/с), 29",44.18942200,56.32441600,1222801,4918936.73,7622867.63,671,909,112.514
154,22712000646_154,Муниципальное автономное общеобразовательное учреждение основная школа № 19 п. Железнодорожный городского округа город Бор Нижегородско,"606471, Нижегородская обл., Железнодорожный (Ситниковский с/с) п., Бор г., Центральная ул., 2Б",44.05157600,56.46535500,1155353,4904136.73,7651267.63,634,838,308.107
155,22712000664_155,Муниципальное автономное общеобразовательное учреждение основная школа № 15,"606470, Нижегородская обл., Ситники (Ситниковский с/с) п., Бор г., Центральная ул., 31",44.04194600,56.44595600,1148077,4902536.73,7648067.63,630,846,307.918
156,22712000704_156,"Муниципальное автономное общеобразовательное учреждение ""Ямновская основная школа""","606487, Нижегородская обл., Ямново (Ямновский с/с) с., Бор г., Школьная ул., 18",44.53287500,56.24147400,1395838,4956936.73,7606067.63,766,951,244.699
157,22715000151_157,"Муниципальное бюджетное общеобразовательное учреждение ""Нижневерейская средняя школа""","607047, Нижегородская обл., Нижняя Верея с., Выкса г., Советская ул., 1б",41.96580500,55.24517300,96136,4671336.73,7409267.63,52,1443,84.419
158,22715000236_158,"Муниципальное бюджетное общеобразовательное учреждение ""Новодмитриевская средняя школа"" городского округа город Выкса Нижегородской об","607050, Нижегородская обл., Новодмитриевка с., Выкса г., Административная пл., 6",42.37224700,55.17451700,300121,4716136.73,7396067.63,164,1476,395.141
159,22715000291_159,"Муниципальное бюджетное общеобразовательное учреждение ""Чупалейская основная школа""","607051, Нижегородская обл., Чупалейка с., Выкса г., Специалистов ул., 1",42.55645600,55.17997600,398453,4737736.73,7396867.63,218,1474,345.278
160,22715000306_160,Муниципальное бюджетное общеобразовательное учреждение средняя школа поселка Дружба,"607039, Нижегородская обл., Дружба сп., Выкса г., Дружба мкр., 18",42.17608200,55.41740300,201670,4694536.73,7442867.63,110,1359,207.936
161,22715000316_161,"Муниципальное бюджетное общеобразовательное учреждение ""Туртапинская основная школа""","607032, Нижегородская обл., Туртапка с., Выкса г., Школьная ул., 4",42.20119000,55.42938400,216232,4697736.73,7445267.63,118,1353,124.632
162,22715000176_162,Муниципальное бюджетное общеобразовательное учреждение Мотмосская средняя школа,"607031, Нижегородская обл., Мотмос с., Выкса г., 40 лет Октября ул., 12А",42.15832300,55.35907200,190769,4692136.73,7432867.63,104,1384,789.959
163,22721000106_163,"Муниципальное бюджетное общеобразовательное учреждение ""Основная школа № 25""","606040, Нижегородская обл., Бабино п., Дзержинск г., 8 Марта ул., 100",43.60523000,56.20944100,927862,4854136.73,7597667.63,509,972,1314.588
164,22721000141_164,"Муниципальное бюджетное общеобразовательное учреждение ""Основная школа № 6""","606055, Нижегородская обл., Пыра п., Дзержинск г., Чкалова ул., 12",43.35884900,56.31468700,805785,4827336.73,7625667.63,442,902,2563.737
165,22727000103_165,Муниципальное бюджетное общеобразовательное учреждение Велетьминская школа,"607001, Нижегородская обл., Велетьма сп.., Кулебаки г., Школьная ул., 18",42.41920200,55.33449100,325538,4721736.73,7426867.63,178,1399,83.893
166,22727000105_166,Муниципальное бюджетное общеобразовательное учреждение Мурзицкая школа,"607013, Нижегородская обл., Мурзицы с., Кулебаки г., Гагарина ул., 13",42.47975800,55.45518800,356435,4728536.73,7450867.63,195,1339,206.035
167,22727000120_167,Муниципальное бюджетное общеобразовательное учреждение Саваслейская школа,"607007, Нижегородская обл., Саваслейка с., Кулебаки г., Солнечная ул., 1А",42.31028200,55.46017000,270847,4709736.73,7451267.63,148,1338,128.175
168,22727000147_168,"Муниципальное казенное общеобразовательное учреждение ""Серебрянская школа""","607010, обл.Нижегородская, г.Кулебаки, д.Серебрянка, ул.Новая, 1",42.72173700,55.23249500,478551,4755336.73,7407267.63,262,1448,235.941
169,22727000159_169,Муниципальное бюджетное общеобразовательное учреждение Ломовская школа,"607027, Нижегородская обл., Ломовка с., Кулебаки г., Школьная ул., 26",42.78767300,55.41575800,513063,4762936.73,7442067.63,281,1361,403.261
170,22727000165_170,"Муниципальное бюджетное общеобразовательное учреждение ""Тёпловская школа""","607028, обл.Нижегородская, г.о..город Кулебаки, с.Теплово, ул.Школьная, 76",42.92066000,55.41977400,582256,4778136.73,7444067.63,319,1356,374.978
171,22727000168_171,"Муниципальное бюджетное общеобразовательное учреждение ""Шилокшанская школа""","607002, Нижегородская обл., Шилокша с., Кулебаки г., Школьная ул., 8",42.71373300,55.40691700,474826,4754536.73,7440467.63,260,1365,335.802
172,22701000176_172,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 89""","607630, Нижегородская обл., Кудьма сп.., Нижний Новгород г., Пушкина ул., 19А",43.87415900,56.16270200,1062635,4883736.73,7590067.63,583,991,342.711
173,22701000166_173,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 132""","607635, Нижегородская обл., Новинки сп.., Нижний Новгород г., Парковая ул., 1А",43.89545800,56.18061300,1077195,4886936.73,7593267.63,591,983,678.310
174,22701000166_174,"Муниципальное бюджетное общеобразовательное учреждений ""Школа № 152""","607635, Нижегородская обл., Новинки сп.., Нижний Новгород г., 2-ая Дорожная ул., 12А",43.90243800,56.20897500,1075355,4886536.73,7600867.63,590,964,580.426
175,22701000166_175,"Муниципальное бюджетное общеобразовательное учреждение ""Школа № 88 Новинская""","607635, Нижегородская обл., Новинки сп.., Нижний Новгород г., Центральная ул., 6",43.87927000,56.20627100,1060791,4883336.73,7599267.63,582,968,604.475
176,22734000131_176,"Муниципальное автономное общеобразовательное учреждение ""Большемакателемская средняя школа""","607732, Нижегородская обл., Большой Макателем с., Первомайск г., Молодежная ул., 10",43.68488400,55.06236900,972126,4863736.73,7373667.63,533,1532,551.605
177,22734000301_177,"Муниципальное автономное общеобразовательное учреждение ""Шутиловская основная школа""","607742, Нижегородская обл., Шутилово с., Первомайск г., Школьная ул., 10",44.11140400,54.87273500,1185273,4910536.73,7337667.63,650,1622,412.582
178,22755000240_178,"Муниципальное бюджетное общеобразовательное учреждение ""Сицкая средняя школа""","606554, Нижегородская обл., Чкаловский р-н., Сицкое с., Парковая ул., 57",43.15717700,56.76813700,701770,4804536.73,7712867.63,385,684,294.251
179,22755000276_179,"Муниципальное бюджетное образовательное учреждение ""Вершиловская начальная школа""","606553, Нижегородская обл., Чкаловский р-н., Вершилово с., Школьная ул., 4",43.21845100,56.61987400,732803,4811336.73,7682467.63,402,760,276.816
180,22755000330_180,"Муниципальное бюджетное общеобразовательное учреждение ""Катунская основная школа""","606545, Нижегородская обл., Чкаловский р-н., Катунки с., Садовая ул., 3",43.21979900,56.83352100,729050,4810536.73,7726867.63,400,649,554.617
181,22755000291_181,"Муниципальное бюджетное общеобразовательное учреждение ""Либежевская средняя  школа имени Р.Е. Алексеева""","606549, Нижегородская обл., Чкаловский р-н., Кузнецово (Кузнецовский с/с) д., Алексеева ул., 13",43.20880300,56.71693200,725468,4809736.73,7702867.63,398,709,322.641
182,22755000663_182,Муниципальное бюджетное общеобразовательное учреждение Пуреховская средняя школа имени Пожарского Дмитрия Михайловича,"606552, Нижегородская обл., Чкаловский р-н., Пурех с., Ленина ул., 6",43.08105400,56.65081000,663589,4796136.73,7688867.63,364,744,316.218
183,22755000750_183,Муниципальное бюджетное общеобразовательное учреждение Соломатовская основная школа,"606547, Нижегородская обл., Чкаловский р-н., Соломаты с., Советская ул., 55",42.91657300,56.74569000,579775,4777736.73,7708067.63,318,696,267.372
184,22758000251_184,"Муниципальное бюджетное общеобразовательное учреждение ""Красногорская основная общеобразовательная школа""","606910, Нижегородская обл., Красногор д., Шахунья г., Центральная ул., 9А",46.29992400,57.75482500,2292817,5154136.73,7915667.63,1259,177,149.507
185,22758000386_185,Муниципальное бюджетное общеобразовательное учреждение Лужайская основная общеобразовательная школа,"606766, Нижегородская обл., Лужайки п., Шахунья г., Школьная ул., 1А",46.53973000,57.66395600,2414872,5180936.73,7896467.63,1326,225,281.321
186,22758000486_186,"Муниципальное бюджетное общеобразовательное учреждение ""Черновская основная общеобразовательная школа""","607823, Нижегородская обл., Черное с., Шахунья г., Молодежная ул., 17",46.40845900,57.53741000,2343918,5165336.73,7870467.63,1287,290,341.268
187,22758000621_187,Муниципальное бюджетное общеобразовательное учреждение Верховская основная общеобразовательная школа,"607831, Нижегородская обл., Верховское с., Шахунья г., Центральная ул., 9",46.38347700,57.89913600,2334626,5163336.73,7945267.63,1282,103,375.702
188,22758000781_188,"Муниципальное автономное общеобразовательное учреждение ""Хмелевицкая средняя общеобразовательная школа""","606921, Нижегородская обл., Хмелевицы с., Шахунья г., Автомобильная ул., 1В",46.36876200,57.74667000,2327419,5161736.73,7914467.63,1278,180,226.221
189,22530000151_189,"Муниципальное бюджетное общеобразовательное учреждение ""Помринская основная школа""","606317, Нижегородская обл., Дальнеконстантиновский р-н., Помра с., Молодежная ул., 23",44.31322800,55.77796000,1284988,4932536.73,7513667.63,705,1182,285.957
190,22530000191_190,"Муниципальное бюджетное общеобразовательное учреждение ""Богоявленская средняя школа""","606303, обл.Нижегородская, м.о..Дальнеконстантиновский, с.Богоявление, ул.Шоссейная, 38",43.97781500,55.82628100,1115611,4895336.73,7523267.63,612,1158,250.178
191,22530000236_191,"Муниципальное бюджетное общеобразовательное учреждение ""Дубравская средняя школа""","606307, Нижегородская обл., Дальнеконстантиновский р-н., Дубрава сп.., Центральная ул., 13",43.91308300,55.85428400,1084640,4888536.73,7528867.63,595,1144,297.489
192,22530000236_192,Муниципальное бюджетное общеобразовательное учреждение Дубравская средняя школа,"Нижегородская обл, Дальнеконстантиновский р-н, п. Дубрава, Центральная ул, 13",43.91308300,55.85428400,1084640,4888536.73,7528867.63,595,1144,297.489
193,22530000421_193,"Муниципальное автономное общеобразовательное учреждение ""Нижегородская средняя школа""","606305, Нижегородская обл., Дальнеконстантиновский р-н., Нижегородец сп.., 50 лет Октября ул., 4",43.98071700,56.00393500,1113702,4894936.73,7558467.63,611,1070,524.521
194,22530000546_194,"Муниципальное автономное общеобразовательное учреждение ""Муравьихинская средняя школа""","606321, Нижегородская обл., Дальнеконстантиновский р-н., Суроватиха п. ст.., Солнечная ул., 2",43.92172400,55.77027400,1088324,4889336.73,7512067.63,597,1186,328.189
195,22530000551_195,"Муниципальное автономное общеобразовательное учреждение ""Суроватихинская средняя школа""","606315, Нижегородская обл., Дальнеконстантиновский р-н., Дальнее Константиново-5 пгт., Школьная ул., 19",43.85904000,55.71816700,1071951,4885736.73,7505667.63,588,1202,2755.543
196,22530000571_196,"Лазазейский филиал Муниципального бюджетного общеобразовательного учреждения  ""Помринская основная школа""","606310, Нижегородская обл., Дальнеконстантиновский р-н., Лазазей д., Молодежная ул., 14",44.17499500,55.84101800,1213937,4916936.73,7526467.63,666,1150,243.124
197,22533000261_197,"Муниципальное бюджетное общеобразовательное учреждение ""Возрожденская средняя школа""","606346, Нижегородская обл., Княгининский р-н., Возрождение сп.., Школьная ул., 48",45.27960000,55.78619200,1773011,5039736.73,7515667.63,973,1177,322.636
198,22533000306_198,"Филиал муниципального бюджетного образовательного учреждения ""Возрожденская средняя школа Озерская основная школа""","обл Нижегородская, р-н Княгининский, с Покров, ул Ветеранов, д.4",45.24814100,55.68947600,1760312,5036936.73,7496467.63,966,1225,126.462
199,22534000119_199,"Государственное казенное общеобразовательное учреждение для обучащихся с ограниченными возможностями здоровья ""Большекрутовская школа","606578, Нижегородская обл., Ковернинский р-н., Большие Круты д., Молодежная ул., 34",43.74373200,57.21939500,994722,4868936.73,7804467.63,546,455,313.674
200,22534000149_200,"Муниципальное общеобразовательное учреждение ""Каменская основная школа""","606588, Нижегородская обл., Ковернинский р-н., Каменное д., Заречная ул., 49А",43.87698800,57.23123500,1062091,4883736.73,7807667.63,583,447,294.834
201,22534000179_201,"Муниципальное общеобразовательное учреждение ""Начальная школа - детский сад д.Марково"" Ковернинского муниципального округа Нижегородско","606570, Нижегородская обл., Ковернинский р-н., Марково д., Школьная ул., 1",43.89661700,57.18810000,1073039,4886136.73,7798867.63,589,469,247.691
202,22534000281_202,"Муниципальное общеобразовательное учреждение ""Гавриловская средняя школа"" Ковернинского муниципального округа Нижегородской области","606587, Нижегородская обл., Ковернинский р-н., Гавриловка д., Садовая ул., 2",43.77370900,57.08855800,1013000,4872936.73,7777267.63,556,523,444.418
203,22534000374_203,"Муниципальное общеобразовательное учреждение ""Горевская средняя школа""","606582, Нижегородская обл., Ковернинский р-н., Горево с., Медведева ул., 15",44.21479100,57.23244300,1236908,4922136.73,7807267.63,679,448,260.263
204,22534000512_204,"Муниципальное общеобразовательное учреждение  ""Семинская основная  школа""","606574, Нижегородская обл., Ковернинский р-н., Семино д., Школьная ул., 9",43.77956600,56.94691800,1014893,4873336.73,7748467.63,557,595,332.086
205,22534000518_205,"Муниципальное образовательное учреждение ""Скоробогатовская средняя школа""","606573, Нижегородская обл., Ковернинский р-н., Сухоноска д., Школьная ул., 1",43.79160300,57.02267100,1020318,4874536.73,7763667.63,560,557,486.417
206,22534000545_206,"Муниципальное общеобразовательное учреждение  ""Анисимовская основная школа""","606591, Нижегородская обл., Ковернинский р-н., Анисимово д., Молодежная ул., 53А",44.09910600,57.06081800,1175082,4908536.73,7772067.63,645,536,248.911
207,22534000647_207,"Муниципальное общеобразовательное учреждение ""Хохломская средняя школа""","606575, Нижегородская обл., Ковернинский р-н., Хохлома с., Школьная ул., 15",43.89894300,56.97754000,1078611,4887336.73,7755267.63,592,578,398.123
208,22535000426_208,"Муниципальное автономное общеобразовательное учреждение ""Прудовская средняя общеобразовательная школа""","606707, Нижегородская обл., Краснобаковский р-н., Пруды сп.., Центральная ул., 5",44.79027000,57.19983800,1530105,4986536.73,7800867.63,840,464,382.402
209,22535000516_209,"Муниципальное автономное общеобразовательное учреждение ""Чемашихинская начальная школа""","606722, Нижегородская обл., Краснобаковский р-н., Чемашиха с., Школьная ул., 1",44.99688200,57.22865300,1632067,5008936.73,7806467.63,896,450,187.550
210,22535000116_210,"Государственное казенное общеобразовательное учреждение ""Краснобаковская специальная (коррекционная) школа-интернат""","606710, обл.Нижегородская, м.о..Краснобаковский, д.Афанасиха, ул.Школьная, 1",45.16739100,57.11832500,1717710,5027736.73,7784067.63,943,506,56.919
211,22535000276_211,"Муниципальное автономное общеобразовательное учреждение ""Кирилловская основная общеобразовательная школа""","обл.Нижегородская, м.о..Краснобаковский, с.Кириллово, ул.Генерала Тихомирова, 58А",45.43886200,57.11730900,1854286,5057736.73,7783667.63,1018,507,215.073
212,22535000376_212,"Муниципальное автономное общеобразовательное учреждение ""Носовская основная общеобразовательная школа""","606715, обл.Нижегородская, м.о..Краснобаковский, с.Носовая, ул.Клубная, 29",45.57711300,57.24050000,1923419,5072936.73,7809667.63,1056,442,351.177
213,22535000531_213,Муниципальное автономное общеобразовательное учреждение  Шеманихинская средняя общеобразовательная школа,"606725, Нижегородская обл., Краснобаковский р-н., Шеманиха сп.., Чкалова ул., 24",45.38976900,57.29839300,1830520,5052536.73,7820867.63,1005,414,155.216
214,22536000106_214,"Муниципальное бюджетное общеобразовательное учреждение ""Больше-Рыбушкинская средняя общеобразовательная школа имени А.С.Садекова""","607533, Нижегородская обл., Краснооктябрьский р-н., Большое Рыбушкино с., Школьная ул., 1",45.77431100,55.41418400,2033597,5096936.73,7442467.63,1116,1360,886.645
215,22536000231_215,"Муниципальное автономное общеобразовательное учреждение ""Салганская средняя общеобразовательная школа""","607541, Нижегородская обл., Краснооктябрьский р-н., Салганы с., 1 Мая ул., 16",45.47988800,55.24509600,1878896,5062936.73,7408867.63,1031,1444,349.907
216,22536000101_216,Ендовищенская основная школа-филиал муниципального бюджетного общеобразовательного учреждения Уразовская средняя общеобразовательная,"607530, Нижегородская обл., Краснооктябрьский р-н., Уразовка с., Школьный пер., 7",45.61445600,55.39801700,1940734,5076536.73,7439267.63,1065,1368,590.934
217,22536000101_217,"Муниципальное бюджетное общеобразовательное учреждение ""Уразовская средняя общеобразовательная школа""","607530, Нижегородская обл., Краснооктябрьский р-н., Уразовка с., Школьный пер., 7",45.61445600,55.39801700,1940734,5076536.73,7439267.63,1065,1368,590.934
218,22537000106_218,"Муниципальное автономное общеобразовательное учреждение ""Анкудиновская средняя школа""","Нижегородская обл., Кстовский р-н., Анкудиновка д., Русская ул., 12",44.04791100,56.24774100,1146358,4902136.73,7607267.63,629,948,630.917
219,22537000116_219,"Муниципальное автономное общеобразовательное учреждение ""Афонинская средняя школа имени Героя Советского Союза Талалушкина Н.С.""","Нижегородская обл., Кстовский р-н., Афонино д., Школьная ул., 43А",44.08834400,56.27241500,1175480,4908536.73,7612867.63,645,934,485.496
220,22537000136_220,"Муниципальное бюджетное общеобразовательное учреждение ""Безводнинская средняя школа им. В.Н.Архангельской""""","607675, обл.Нижегородская, р-н.Кстовский, с.Безводное, ул.Школьная, 1",44.33844400,56.13608600,1297556,4935336.73,7585267.63,712,1003,119.441
221,22537000166_221,"Муниципальное автономное общеобразовательное учреждение ""Ближнеборисовская средняя школа""","607687, Нижегородская обл., Кстовский р-н., Ближнее Борисово с., Центральная ул., 1/1",43.92716800,56.18670000,1086295,4888936.73,7595267.63,596,978,466.182
222,22537000171_222,"Муниципальное бюджетное образовательное учреждение ""Вязовская основная школа""","607689, Нижегородская обл., Кстовский р-н., Вязовка с., Широкая ул., 213",43.92044000,56.13558400,1082678,4888136.73,7585267.63,594,1003,481.128
223,22537000196_223,"Муниципальное автономное общеобразовательное учреждение ""Ждановская средняя школа им. Героя Советского Союза В.П.Мухина""","607684, Нижегородская область, Кстовский район, п.Ждановский",44.09677900,56.21124800,1173691,4908136.73,7600067.63,644,966,326.183
224,22537000191_224,"Муниципальное автономное общеобразовательное учреждение ""Большеельнинская средняя школа""","Нижегородская обл., Кстовский р-н., Большая Ельня с., Балтийская ул., 1",44.11607500,56.21542800,1186437,4910936.73,7600467.63,651,965,427.742
225,22537000241_225,"""Муниципальное бюджетное общеобразовательное учреждение 'Большемокринская средняя школа'""","607671, Нижегородская область, Кстовский район, с. Большое Мокрое",44.07780700,56.12789300,1162807,4905736.73,7583267.63,638,1008,502.489
226,22537000311_226,"Муниципальное бюджетное общеобразовательное учреждение ""Запрудновская средняя школа""","607690, обл.Нижегородская, м.о..Кстовский, с.Запрудное, ул.Магистральная, 29",44.44833500,56.04021900,1354053,4947736.73,7566867.63,743,1049,358.219
227,22537000361_227,"Муниципальное автономное  общеобразовательное  учреждение ""Новоликеевская средняя школа""","607676, Нижегородская обл., Кстовский р-н., Новоликеево д., Ленина ул., 25",44.24226100,56.11652800,1246578,4924136.73,7581267.63,684,1013,396.775
228,22537000426_228,"Муниципальное автономное  общеобразовательное учреждение ""Прокошевская основная школа имени героя Советского Союза Ф. А. Шкирёва""","607695, Нижегородская обл., Кстовский р-н., Прокошево д., Молькова ул., 11а",44.45882700,55.96704300,1361375,4949336.73,7551667.63,747,1087,225.220
229,22537000481_229,"Муниципальное бюджетное общеобразовательное учреждение ""Работкинская средняя школа""","607677, Нижегородская обл., Кстовский р-н., Работки с., Ленина ул., 184",44.61153200,56.03561200,1432361,4964936.73,7564867.63,786,1054,607.954
230,22537000526_230,"Муниципальное бюджетное общеобразовательное учреждение ""Средняя  школа с.п. Селекционной станции""","607686, обл.Нижегородская, м.о..Кстовский, сп..Селекционной Станции, 38",44.02343200,56.20862500,1137272,4900136.73,7599667.63,624,967,211.760
